Year,Month,Day,Observed,Simulated
1985,12,30,0.279,0.148
1985,12,31,0.279,0.146
1986,1,1,0.279,0.144
1986,1,2,0.2772,0.142
1986,1,3,0.2772,0.14
1986,1,4,0.2772,0.138
1986,1,5,0.2772,0.137
1986,1,6,0.2754,0.135
1986,1,7,0.2754,0.133
1986,1,8,0.2754,0.131
1986,1,9,0.2754,0.13
1986,1,10,0.2754,0.128
1986,1,11,0.2754,0.126
1986,1,12,0.2754,0.125
1986,1,13,0.2754,0.123
1986,1,14,0.2754,0.122
1986,1,15,0.2754,0.12
1986,1,16,0.2754,0.119
1986,1,17,0.2754,0.117
1986,1,18,0.2754,0.116
1986,1,19,0.2772,0.115
1986,1,20,0.2772,0.113
1986,1,21,0.2772,0.112
1986,1,22,0.2772,0.11
1986,1,23,0.2772,0.109
1986,1,24,0.2772,0.108
1986,1,25,0.2772,0.107
1986,1,26,0.2772,0.105
1986,1,27,0.2772,0.104
1986,1,28,0.2772,0.103
1986,1,29,0.2772,0.102
1986,1,30,0.2772,0.101
1986,1,31,0.2754,0.0994
1986,2,1,0.2718,0.0983
1986,2,2,0.27,0.0972
1986,2,3,0.2664,0.0961
1986,2,4,0.2646,0.095
1986,2,5,0.2628,0.094
1986,2,6,0.2592,0.0929
1986,2,7,0.2574,0.0919
1986,2,8,0.2538,0.0909
1986,2,9,0.252,0.0899
1986,2,10,0.252,0.0889
1986,2,11,0.2502,0.088
1986,2,12,0.2502,0.087
1986,2,13,0.2484,0.0861
1986,2,14,0.2484,0.0852
1986,2,15,0.2466,0.0843
1986,2,16,0.2466,0.0834
1986,2,17,0.2448,0.0825
1986,2,18,0.2448,0.0817
1986,2,19,0.243,0.0808
1986,2,20,0.243,0.0799
1986,2,21,0.2412,0.0791
1986,2,22,0.2412,0.0783
1986,2,23,0.2394,0.0775
1986,2,24,0.2394,0.0767
1986,2,25,0.2376,0.0759
1986,2,26,0.2358,0.0751
1986,2,27,0.234,0.0744
1986,2,28,0.2322,0.0737
1986,3,1,0.2286,0.0729
1986,3,2,0.2268,0.0722
1986,3,3,0.225,0.0715
1986,3,4,0.2232,0.0708
1986,3,5,0.2214,0.0701
1986,3,6,0.2196,0.0694
1986,3,7,0.2178,0.0687
1986,3,8,0.216,0.068
1986,3,9,0.2142,0.0673
1986,3,10,0.2106,0.0667
1986,3,11,0.2088,0.0661
1986,3,12,0.207,0.0655
1986,3,13,0.2052,0.0649
1986,3,14,0.2034,0.0642
1986,3,15,0.2016,0.0636
1986,3,16,0.1998,0.063
1986,3,17,0.198,0.0624
1986,3,18,0.1962,0.0619
1986,3,19,0.1926,0.0613
1986,3,20,0.1908,0.0607
1986,3,21,0.189,0.0601
1986,3,22,0.1872,0.0596
1986,3,23,0.1854,0.059
1986,3,24,0.1836,0.0585
1986,3,25,0.1818,0.058
1986,3,26,0.18,0.0574
1986,3,27,0.17838,0.0569
1986,3,28,0.17658,0.0564
1986,3,29,0.17748,0.0559
1986,3,30,0.1782,0.0554
1986,3,31,0.1791,0.055
1986,4,1,0.18,0.0545
1986,4,2,0.18,0.054
1986,4,3,0.1818,0.0536
1986,4,4,0.1818,0.0531
1986,4,5,0.1836,0.0527
1986,4,6,0.1836,0.0523
1986,4,7,0.1854,0.0519
1986,4,8,0.1854,0.0516
1986,4,9,0.1872,0.0513
1986,4,10,0.1872,0.0509
1986,4,11,0.189,0.0505
1986,4,12,0.189,0.0501
1986,4,13,0.1908,0.0497
1986,4,14,0.1908,0.0494
1986,4,15,0.1908,0.0495
1986,4,16,0.1908,0.0492
1986,4,17,0.1908,0.0488
1986,4,18,0.1908,0.0484
1986,4,19,0.1908,0.048
1986,4,20,0.1908,0.0478
1986,4,21,0.1908,0.0476
1986,4,22,0.189,0.0472
1986,4,23,0.189,0.0468
1986,4,24,0.189,0.0464
1986,4,25,0.189,0.0465
1986,4,26,0.189,0.0629
1986,4,27,0.189,0.0928
1986,4,28,0.189,0.101
1986,4,29,0.1908,0.0989
1986,4,30,0.1926,0.097
1986,5,1,0.1944,0.0959
1986,5,2,0.1962,0.0974
1986,5,3,0.198,0.104
1986,5,4,0.1998,0.114
1986,5,5,0.2016,0.122
1986,5,6,0.2034,0.126
1986,5,7,0.207,0.126
1986,5,8,0.2088,0.125
1986,5,9,0.2106,0.123
1986,5,10,0.2124,0.12
1986,5,11,0.2142,0.118
1986,5,12,0.216,0.116
1986,5,13,0.2178,0.114
1986,5,14,0.2196,0.113
1986,5,15,0.2214,0.111
1986,5,16,0.2232,0.117
1986,5,17,0.2322,0.187
1986,5,18,0.2412,0.313
1986,5,19,0.2502,0.472
1986,5,20,0.3672,0.646
1986,5,21,0.486,0.966
1986,5,22,0.603,1.41
1986,5,23,1.2168,1.89
1986,5,24,1.7694,2.39
1986,5,25,2.502,2.93
1986,5,26,3.51,3.46
1986,5,27,4.176,3.86
1986,5,28,5.112,4.1
1986,5,29,6.444,4.18
1986,5,30,7.2,4.14
1986,5,31,7.578,4.06
1986,6,1,7.002,3.98
1986,6,2,6.282,3.92
1986,6,3,5.94,3.87
1986,6,4,5.112,3.77
1986,6,5,4.266,3.65
1986,6,6,3.582,3.5
1986,6,7,3.06,3.34
1986,6,8,2.646,3.19
1986,6,9,2.304,3.05
1986,6,10,2.106,2.92
1986,6,11,2.034,2.81
1986,6,12,1.998,2.71
1986,6,13,1.998,2.61
1986,6,14,1.962,2.52
1986,6,15,1.908,2.42
1986,6,16,1.8,2.34
1986,6,17,1.71,2.26
1986,6,18,1.6452,2.19
1986,6,19,1.5696,2.13
1986,6,20,1.5282,2.08
1986,6,21,1.4886,2.02
1986,6,22,1.4886,1.96
1986,6,23,1.539,1.89
1986,6,24,1.6452,1.83
1986,6,25,1.7766,1.77
1986,6,26,1.764,1.72
1986,6,27,1.7316,1.68
1986,6,28,1.6344,1.63
1986,6,29,1.539,1.59
1986,6,30,1.44,1.54
1986,7,1,1.3608,1.51
1986,7,2,1.3086,1.47
1986,7,3,1.2834,1.45
1986,7,4,1.251,1.42
1986,7,5,0.6858,1.4
1986,7,6,1.2348,1.38
1986,7,7,1.242,1.37
1986,7,8,1.251,1.37
1986,7,9,1.2582,1.37
1986,7,10,1.251,1.37
1986,7,11,1.2582,1.37
1986,7,12,1.2582,1.36
1986,7,13,1.2672,1.34
1986,7,14,1.2582,1.33
1986,7,15,1.251,1.31
1986,7,16,1.2348,1.28
1986,7,17,1.2258,1.25
1986,7,18,1.251,1.22
1986,7,19,1.2582,1.19
1986,7,20,1.2996,1.16
1986,7,21,1.4094,1.16
1986,7,22,1.5282,1.17
1986,7,23,1.6236,1.2
1986,7,24,1.6992,1.23
1986,7,25,1.7532,1.24
1986,7,26,1.764,1.24
1986,7,27,1.7532,1.25
1986,7,28,1.71,1.27
1986,7,29,1.602,1.29
1986,7,30,1.5588,1.32
1986,7,31,1.44,1.34
1986,8,1,1.3248,1.34
1986,8,2,1.2762,1.33
1986,8,3,1.2582,1.3
1986,8,4,1.2762,1.27
1986,8,5,1.341,1.23
1986,8,6,1.3698,1.2
1986,8,7,1.35,1.17
1986,8,8,1.3338,1.14
1986,8,9,1.35,1.11
1986,8,10,1.4202,1.08
1986,8,11,1.4598,1.05
1986,8,12,1.4994,1.02
1986,8,13,1.5084,0.998
1986,8,14,1.4796,0.972
1986,8,15,1.4292,0.948
1986,8,16,1.4004,0.927
1986,8,17,1.3608,0.909
1986,8,18,1.3086,0.894
1986,8,19,1.2762,0.878
1986,8,20,1.242,0.862
1986,8,21,1.2096,0.847
1986,8,22,1.1772,0.839
1986,8,23,1.6668,0.837
1986,8,24,1.116,0.838
1986,8,25,1.116,0.838
1986,8,26,1.0998,0.838
1986,8,27,1.0854,0.835
1986,8,28,1.0692,0.832
1986,8,29,1.0548,0.833
1986,8,30,1.0548,0.837
1986,8,31,1.0548,0.842
1986,9,1,1.0386,0.845
1986,9,2,1.0314,0.844
1986,9,3,1.0242,0.836
1986,9,4,1.0242,0.822
1986,9,5,1.0098,0.806
1986,9,6,1.0026,0.79
1986,9,7,0.9954,0.774
1986,9,8,0.9882,0.761
1986,9,9,0.9882,0.752
1986,9,10,0.9882,0.744
1986,9,11,0.9882,0.737
1986,9,12,0.9828,0.728
1986,9,13,0.9612,0.716
1986,9,14,0.9612,0.705
1986,9,15,0.9612,0.707
1986,9,16,0.954,0.72
1986,9,17,0.9468,0.73
1986,9,18,0.9324,0.737
1986,9,19,0.9396,0.741
1986,9,20,0.9468,0.74
1986,9,21,0.9612,0.737
1986,9,22,0.9828,0.736
1986,9,23,0.9828,0.734
1986,9,24,1.0242,0.729
1986,9,25,1.0314,0.733
1986,9,26,1.0242,0.743
1986,9,27,1.017,0.747
1986,9,28,1.0548,0.743
1986,9,29,1.0854,0.734
1986,9,30,1.1304,0.724
1986,10,1,1.242,0.718
1986,10,2,1.2834,0.718
1986,10,3,1.3338,0.721
1986,10,4,1.3248,0.718
1986,10,5,1.3248,0.709
1986,10,6,1.2924,0.703
1986,10,7,1.2996,0.731
1986,10,8,1.2672,0.77
1986,10,9,1.2762,0.794
1986,10,10,1.3086,0.806
1986,10,11,1.3896,0.812
1986,10,12,1.6128,0.826
1986,10,13,1.6884,0.856
1986,10,14,1.6992,0.886
1986,10,15,1.6776,0.906
1986,10,16,1.656,0.914
1986,10,17,1.5912,0.912
1986,10,18,1.5912,0.905
1986,10,19,1.548,0.897
1986,10,20,1.5084,0.885
1986,10,21,1.44,0.868
1986,10,22,1.4202,0.848
1986,10,23,1.4148,0.827
1986,10,24,1.4094,0.806
1986,10,25,1.404,0.786
1986,10,26,1.3968,0.771
1986,10,27,1.3914,0.763
1986,10,28,1.386,0.753
1986,10,29,1.3806,0.739
1986,10,30,1.3752,0.725
1986,10,31,1.3698,0.71
1986,11,1,1.3626,0.695
1986,11,2,1.3572,0.68
1986,11,3,1.3518,0.666
1986,11,4,1.3464,0.653
1986,11,5,1.341,0.64
1986,11,6,1.3356,0.627
1986,11,7,1.3284,0.613
1986,11,8,1.3248,0.599
1986,11,9,1.3176,0.585
1986,11,10,1.3032,0.571
1986,11,11,1.2888,0.558
1986,11,12,1.2762,0.546
1986,11,13,1.2618,0.533
1986,11,14,1.2474,0.521
1986,11,15,1.233,0.51
1986,11,16,1.2204,0.499
1986,11,17,1.206,0.488
1986,11,18,1.1916,0.478
1986,11,19,1.1772,0.468
1986,11,20,1.1628,0.458
1986,11,21,1.1502,0.448
1986,11,22,1.1358,0.439
1986,11,23,1.1214,0.43
1986,11,24,1.0908,0.421
1986,11,25,1.0584,0.413
1986,11,26,1.0278,0.404
1986,11,27,0.9954,0.396
1986,11,28,0.9648,0.389
1986,11,29,0.9324,0.381
1986,11,30,0.9018,0.374
1986,12,1,0.8712,0.367
1986,12,2,0.8388,0.36
1986,12,3,0.8082,0.353
1986,12,4,0.7758,0.346
1986,12,5,0.7452,0.34
1986,12,6,0.7128,0.334
1986,12,7,0.6822,0.328
1986,12,8,0.6714,0.322
1986,12,9,0.6606,0.316
1986,12,10,0.648,0.31
1986,12,11,0.6372,0.304
1986,12,12,0.6264,0.299
1986,12,13,0.6156,0.294
1986,12,14,0.6048,0.289
1986,12,15,0.594,0.284
1986,12,16,0.5814,0.279
1986,12,17,0.5706,0.274
1986,12,18,0.5598,0.269
1986,12,19,0.549,0.265
1986,12,20,0.5382,0.261
1986,12,21,0.5274,0.256
1986,12,22,0.5148,0.252
1986,12,23,0.504,0.248
1986,12,24,0.4932,0.244
1986,12,25,0.4824,0.24
1986,12,26,0.4716,0.236
1986,12,27,0.4608,0.232
1986,12,28,0.45,0.229
1986,12,29,0.4392,0.225
1986,12,30,0.4284,0.221
1986,12,31,0.4176,0.218
1987,1,1,0.4068,0.215
1987,1,2,0.396,0.211
1987,1,3,0.3852,0.208
1987,1,4,0.3744,0.205
1987,1,5,0.3636,0.202
1987,1,6,0.351,0.199
1987,1,7,0.3402,0.196
1987,1,8,0.3294,0.193
1987,1,9,0.3186,0.19
1987,1,10,0.3078,0.187
1987,1,11,0.297,0.185
1987,1,12,0.2862,0.182
1987,1,13,0.2754,0.179
1987,1,14,0.2646,0.177
1987,1,15,0.2538,0.174
1987,1,16,0.243,0.172
1987,1,17,0.2322,0.169
1987,1,18,0.2214,0.167
1987,1,19,0.2214,0.165
1987,1,20,0.2196,0.162
1987,1,21,0.2196,0.16
1987,1,22,0.2196,0.158
1987,1,23,0.2178,0.156
1987,1,24,0.2178,0.154
1987,1,25,0.2178,0.152
1987,1,26,0.2178,0.15
1987,1,27,0.216,0.148
1987,1,28,0.216,0.146
1987,1,29,0.216,0.144
1987,1,30,0.2142,0.142
1987,1,31,0.2142,0.14
1987,2,1,0.2142,0.138
1987,2,2,0.2142,0.136
1987,2,3,0.2124,0.135
1987,2,4,0.2124,0.133
1987,2,5,0.2124,0.131
1987,2,6,0.2124,0.13
1987,2,7,0.2124,0.128
1987,2,8,0.2124,0.126
1987,2,9,0.2106,0.125
1987,2,10,0.2106,0.123
1987,2,11,0.2106,0.122
1987,2,12,0.2106,0.12
1987,2,13,0.2106,0.119
1987,2,14,0.2088,0.117
1987,2,15,0.2088,0.116
1987,2,16,0.2088,0.115
1987,2,17,0.2088,0.113
1987,2,18,0.2088,0.112
1987,2,19,0.2088,0.111
1987,2,20,0.2088,0.109
1987,2,21,0.2088,0.108
1987,2,22,0.2106,0.107
1987,2,23,0.2106,0.105
1987,2,24,0.2106,0.104
1987,2,25,0.2106,0.103
1987,2,26,0.2106,0.102
1987,2,27,0.2106,0.101
1987,2,28,0.216,0.0996
1987,3,1,0.2214,0.0985
1987,3,2,0.225,0.0974
1987,3,3,0.2304,0.0963
1987,3,4,0.2358,0.0952
1987,3,5,0.2412,0.0941
1987,3,6,0.2448,0.0931
1987,3,7,0.2502,0.0921
1987,3,8,0.2556,0.0911
1987,3,9,0.2574,0.0901
1987,3,10,0.261,0.0891
1987,3,11,0.2628,0.0881
1987,3,12,0.2664,0.0872
1987,3,13,0.2682,0.0863
1987,3,14,0.27,0.0854
1987,3,15,0.2736,0.0845
1987,3,16,0.2754,0.0835
1987,3,17,0.2772,0.0826
1987,3,18,0.2808,0.0818
1987,3,19,0.2826,0.0809
1987,3,20,0.2862,0.0801
1987,3,21,0.288,0.0793
1987,3,22,0.2898,0.0785
1987,3,23,0.2934,0.0777
1987,3,24,0.2952,0.0769
1987,3,25,0.2952,0.0761
1987,3,26,0.2952,0.0753
1987,3,27,0.297,0.0745
1987,3,28,0.297,0.0738
1987,3,29,0.297,0.0731
1987,3,30,0.297,0.0723
1987,3,31,0.2988,0.0716
1987,4,1,0.2988,0.0709
1987,4,2,0.2988,0.0702
1987,4,3,0.2988,0.0696
1987,4,4,0.2988,0.0689
1987,4,5,0.3006,0.0682
1987,4,6,0.3006,0.0675
1987,4,7,0.3006,0.0669
1987,4,8,0.3006,0.0663
1987,4,9,0.3006,0.0656
1987,4,10,0.3024,0.0656
1987,4,11,0.3024,0.0668
1987,4,12,0.3024,0.0678
1987,4,13,0.3024,0.0683
1987,4,14,0.3042,0.0685
1987,4,15,0.3042,0.0688
1987,4,16,0.3042,0.0693
1987,4,17,0.306,0.07
1987,4,18,0.306,0.0706
1987,4,19,0.3078,0.0706
1987,4,20,0.3078,0.0702
1987,4,21,0.3096,0.0696
1987,4,22,0.3078,0.069
1987,4,23,0.3114,0.0686
1987,4,24,0.3114,0.0682
1987,4,25,0.3132,0.0677
1987,4,26,0.3132,0.0672
1987,4,27,0.315,0.0668
1987,4,28,0.315,0.0666
1987,4,29,0.315,0.0666
1987,4,30,0.315,0.0668
1987,5,1,0.315,0.0668
1987,5,2,0.3168,0.0678
1987,5,3,0.3222,0.0701
1987,5,4,0.3294,0.0846
1987,5,5,0.3366,0.114
1987,5,6,0.3384,0.13
1987,5,7,0.3582,0.132
1987,5,8,0.369,0.132
1987,5,9,0.378,0.139
1987,5,10,0.396,0.186
1987,5,11,0.4068,0.378
1987,5,12,0.4482,0.669
1987,5,13,0.5004,0.951
1987,5,14,0.594,1.29
1987,5,15,0.801,1.81
1987,5,16,1.1844,2.51
1987,5,17,1.8,3.28
1987,5,18,2.664,4.01
1987,5,19,3.492,4.63
1987,5,20,4.212,5.12
1987,5,21,5.238,5.44
1987,5,22,6.192,5.59
1987,5,23,6.75,5.6
1987,5,24,8.172,5.55
1987,5,25,8.46,5.45
1987,5,26,8.514,5.3
1987,5,27,8.19,5.1
1987,5,28,7.092,4.86
1987,5,29,6.462,4.61
1987,5,30,6.246,4.37
1987,5,31,6.066,4.15
1987,6,1,5.958,3.94
1987,6,2,5.616,3.75
1987,6,3,4.968,3.57
1987,6,4,4.212,3.4
1987,6,5,3.51,3.24
1987,6,6,2.988,3.09
1987,6,7,2.646,2.95
1987,6,8,2.502,2.82
1987,6,9,2.358,2.7
1987,6,10,2.286,2.59
1987,6,11,2.232,2.48
1987,6,12,2.232,2.38
1987,6,13,2.214,2.29
1987,6,14,2.16,2.22
1987,6,15,2.124,2.14
1987,6,16,2.07,2.07
1987,6,17,2.034,1.99
1987,6,18,1.944,1.93
1987,6,19,1.836,1.87
1987,6,20,1.755,1.82
1987,6,21,1.6992,1.77
1987,6,22,1.6758,1.72
1987,6,23,1.62,1.66
1987,6,24,1.5858,1.61
1987,6,25,1.5642,1.55
1987,6,26,1.5534,1.5
1987,6,27,1.5426,1.45
1987,6,28,1.5192,1.41
1987,6,29,1.4976,1.36
1987,6,30,1.4976,1.32
1987,7,1,1.5192,1.28
1987,7,2,1.5426,1.24
1987,7,3,1.5984,1.21
1987,7,4,1.6308,1.18
1987,7,5,1.6092,1.14
1987,7,6,1.5534,1.11
1987,7,7,1.476,1.08
1987,7,8,1.4202,1.05
1987,7,9,1.3752,1.02
1987,7,10,1.2906,0.987
1987,7,11,1.2276,0.959
1987,7,12,1.1754,0.934
1987,7,13,1.143,0.912
1987,7,14,1.1016,0.896
1987,7,15,1.08,0.882
1987,7,16,1.0692,0.867
1987,7,17,1.0386,0.851
1987,7,18,1.008,0.835
1987,7,19,0.9864,0.821
1987,7,20,0.9972,0.821
1987,7,21,0.9864,0.848
1987,7,22,0.9648,0.883
1987,7,23,0.9558,0.903
1987,7,24,0.9342,0.911
1987,7,25,0.9342,0.918
1987,7,26,0.945,0.93
1987,7,27,0.945,0.952
1987,7,28,0.9252,0.981
1987,7,29,0.8946,1
1987,7,30,0.8748,1.01
1987,7,31,0.8748,1
1987,8,1,0.8658,0.982
1987,8,2,0.855,0.961
1987,8,3,0.8352,0.938
1987,8,4,0.8262,0.915
1987,8,5,0.7956,0.892
1987,8,6,0.7668,0.869
1987,8,7,0.747,0.846
1987,8,8,0.7362,0.827
1987,8,9,0.729,0.814
1987,8,10,0.72,0.809
1987,8,11,0.72,0.801
1987,8,12,0.72,0.789
1987,8,13,0.729,0.776
1987,8,14,0.729,0.763
1987,8,15,0.72,0.755
1987,8,16,0.7128,0.753
1987,8,17,0.729,0.754
1987,8,18,0.7362,0.751
1987,8,19,0.7362,0.741
1987,8,20,0.7362,0.727
1987,8,21,0.729,0.711
1987,8,22,0.72,0.694
1987,8,23,0.7128,0.678
1987,8,24,0.7128,0.662
1987,8,25,0.7128,0.647
1987,8,26,0.7056,0.632
1987,8,27,0.7128,0.618
1987,8,28,0.72,0.604
1987,8,29,0.729,0.59
1987,8,30,0.72,0.576
1987,8,31,0.6984,0.563
1987,9,1,0.6894,0.551
1987,9,2,0.7866,0.538
1987,9,3,0.7956,0.527
1987,9,4,0.8064,0.515
1987,9,5,0.855,0.504
1987,9,6,0.855,0.493
1987,9,7,0.8352,0.483
1987,9,8,0.855,0.473
1987,9,9,0.8352,0.463
1987,9,10,0.8064,0.453
1987,9,11,0.7668,0.444
1987,9,12,0.7362,0.435
1987,9,13,0.72,0.426
1987,9,14,0.6984,0.417
1987,9,15,0.675,0.409
1987,9,16,0.6588,0.401
1987,9,17,0.6354,0.393
1987,9,18,0.612,0.385
1987,9,19,0.5976,0.378
1987,9,20,0.5886,0.37
1987,9,21,0.5814,0.363
1987,9,22,0.5742,0.357
1987,9,23,0.5688,0.35
1987,9,24,0.5688,0.348
1987,9,25,0.5814,0.355
1987,9,26,0.6048,0.368
1987,9,27,0.6354,0.377
1987,9,28,0.6516,0.383
1987,9,29,0.675,0.387
1987,9,30,0.7128,0.393
1987,10,1,0.756,0.405
1987,10,2,0.7956,0.421
1987,10,3,0.7956,0.435
1987,10,4,0.7866,0.443
1987,10,5,0.7758,0.444
1987,10,6,0.7866,0.443
1987,10,7,0.7848,0.44
1987,10,8,0.7848,0.435
1987,10,9,0.783,0.43
1987,10,10,0.7812,0.427
1987,10,11,0.7794,0.431
1987,10,12,0.7794,0.436
1987,10,13,0.7776,0.437
1987,10,14,0.7758,0.436
1987,10,15,0.7668,0.432
1987,10,16,0.756,0.428
1987,10,17,0.747,0.423
1987,10,18,0.6984,0.417
1987,10,19,0.675,0.411
1987,10,20,0.666,0.404
1987,10,21,0.6588,0.4
1987,10,22,0.6588,0.401
1987,10,23,0.6426,0.405
1987,10,24,0.6282,0.406
1987,10,25,0.6228,0.404
1987,10,26,0.6264,0.399
1987,10,27,0.6282,0.394
1987,10,28,0.6354,0.39
1987,10,29,0.6354,0.385
1987,10,30,0.6426,0.379
1987,10,31,0.639,0.373
1987,11,1,0.6228,0.366
1987,11,2,0.6282,0.358
1987,11,3,0.441,0.351
1987,11,4,0.6156,0.345
1987,11,5,0.5958,0.338
1987,11,6,0.5778,0.332
1987,11,7,0.5526,0.325
1987,11,8,0.54,0.319
1987,11,9,0.5112,0.313
1987,11,10,0.4824,0.308
1987,11,11,0.4662,0.302
1987,11,12,0.45,0.297
1987,11,13,0.423,0.291
1987,11,14,0.4068,0.286
1987,11,15,0.4032,0.281
1987,11,16,0.3852,0.276
1987,11,17,0.3708,0.271
1987,11,18,0.3672,0.267
1987,11,19,0.3636,0.262
1987,11,20,0.3456,0.258
1987,11,21,0.342,0.253
1987,11,22,0.3366,0.249
1987,11,23,0.3294,0.245
1987,11,24,0.324,0.241
1987,11,25,0.3204,0.237
1987,11,26,0.3168,0.233
1987,11,27,0.3132,0.229
1987,11,28,0.3096,0.226
1987,11,29,0.306,0.222
1987,11,30,0.3024,0.219
1987,12,1,0.2988,0.215
1987,12,2,0.2952,0.212
1987,12,3,0.2916,0.208
1987,12,4,0.288,0.205
1987,12,5,0.2844,0.202
1987,12,6,0.2808,0.199
1987,12,7,0.2772,0.196
1987,12,8,0.2736,0.193
1987,12,9,0.27,0.19
1987,12,10,0.2664,0.187
1987,12,11,0.2628,0.184
1987,12,12,0.2592,0.182
1987,12,13,0.2556,0.179
1987,12,14,0.2538,0.177
1987,12,15,0.2502,0.174
1987,12,16,0.2484,0.171
1987,12,17,0.2466,0.169
1987,12,18,0.2448,0.167
1987,12,19,0.2412,0.164
1987,12,20,0.2394,0.162
1987,12,21,0.2376,0.16
1987,12,22,0.2358,0.158
1987,12,23,0.2322,0.155
1987,12,24,0.2304,0.153
1987,12,25,0.2286,0.151
1987,12,26,0.2268,0.149
1987,12,27,0.2232,0.147
1987,12,28,0.2214,0.145
1987,12,29,0.2214,0.143
1987,12,30,0.2214,0.141
1987,12,31,0.2214,0.14
1988,1,1,0.2196,0.138
1988,1,2,0.2196,0.136
1988,1,3,0.2196,0.134
1988,1,4,0.2196,0.132
1988,1,5,0.2196,0.131
1988,1,6,0.2178,0.129
1988,1,7,0.2178,0.127
1988,1,8,0.2178,0.126
1988,1,9,0.2178,0.124
1988,1,10,0.216,0.123
1988,1,11,0.2142,0.121
1988,1,12,0.2124,0.12
1988,1,13,0.2106,0.118
1988,1,14,0.2088,0.117
1988,1,15,0.207,0.115
1988,1,16,0.2052,0.114
1988,1,17,0.2034,0.113
1988,1,18,0.2016,0.111
1988,1,19,0.1998,0.11
1988,1,20,0.198,0.109
1988,1,21,0.1962,0.107
1988,1,22,0.1944,0.106
1988,1,23,0.1926,0.105
1988,1,24,0.1908,0.104
1988,1,25,0.1908,0.102
1988,1,26,0.189,0.101
1988,1,27,0.189,0.1
1988,1,28,0.1872,0.0989
1988,1,29,0.1872,0.0978
1988,1,30,0.1854,0.0967
1988,1,31,0.1854,0.0956
1988,2,1,0.1854,0.0946
1988,2,2,0.1836,0.0935
1988,2,3,0.1836,0.0925
1988,2,4,0.1818,0.0915
1988,2,5,0.1818,0.0905
1988,2,6,0.1818,0.0895
1988,2,7,0.18,0.0885
1988,2,8,0.17946,0.0875
1988,2,9,0.17856,0.0866
1988,2,10,0.17784,0.0857
1988,2,11,0.17712,0.0847
1988,2,12,0.1764,0.0838
1988,2,13,0.1755,0.0829
1988,2,14,0.17478,0.0821
1988,2,15,0.17406,0.0812
1988,2,16,0.17226,0.0804
1988,2,17,0.17064,0.0795
1988,2,18,0.16884,0.0787
1988,2,19,0.16704,0.0779
1988,2,20,0.16542,0.0771
1988,2,21,0.16362,0.0763
1988,2,22,0.16182,0.0756
1988,2,23,0.1602,0.0748
1988,2,24,0.1584,0.074
1988,2,25,0.16236,0.0732
1988,2,26,0.16632,0.0725
1988,2,27,0.17028,0.0718
1988,2,28,0.17424,0.0711
1988,2,29,0.17748,0.0704
1988,3,1,0.1818,0.0697
1988,3,2,0.1854,0.069
1988,3,3,0.1908,0.0683
1988,3,4,0.1944,0.0677
1988,3,5,0.198,0.067
1988,3,6,0.2016,0.0664
1988,3,7,0.2052,0.0657
1988,3,8,0.2088,0.0651
1988,3,9,0.2142,0.0644
1988,3,10,0.2178,0.0638
1988,3,11,0.2214,0.0632
1988,3,12,0.2196,0.0627
1988,3,13,0.2196,0.0621
1988,3,14,0.2196,0.0615
1988,3,15,0.2178,0.0609
1988,3,16,0.2178,0.0603
1988,3,17,0.216,0.0598
1988,3,18,0.216,0.0592
1988,3,19,0.2142,0.0587
1988,3,20,0.2142,0.0581
1988,3,21,0.2124,0.0576
1988,3,22,0.2124,0.0571
1988,3,23,0.2106,0.0566
1988,3,24,0.2106,0.0561
1988,3,25,0.2088,0.0555
1988,3,26,0.2088,0.0551
1988,3,27,0.207,0.0546
1988,3,28,0.207,0.0541
1988,3,29,0.207,0.0537
1988,3,30,0.207,0.0532
1988,3,31,0.207,0.0528
1988,4,1,0.2088,0.0523
1988,4,2,0.2088,0.0519
1988,4,3,0.2088,0.0515
1988,4,4,0.2088,0.0512
1988,4,5,0.2088,0.0508
1988,4,6,0.2088,0.0503
1988,4,7,0.2088,0.0499
1988,4,8,0.2088,0.0495
1988,4,9,0.2088,0.0491
1988,4,10,0.2088,0.0486
1988,4,11,0.2106,0.0482
1988,4,12,0.2106,0.0478
1988,4,13,0.2106,0.0474
1988,4,14,0.2106,0.047
1988,4,15,0.2106,0.0466
1988,4,16,0.2106,0.0462
1988,4,17,0.2106,0.0459
1988,4,18,0.2106,0.0455
1988,4,19,0.2106,0.0451
1988,4,20,0.2124,0.0447
1988,4,21,0.2124,0.0444
1988,4,22,0.2124,0.044
1988,4,23,0.2124,0.0437
1988,4,24,0.2124,0.0434
1988,4,25,0.2124,0.0432
1988,4,26,0.2142,0.0429
1988,4,27,0.2142,0.0427
1988,4,28,0.2142,0.0424
1988,4,29,0.216,0.0423
1988,4,30,0.216,0.0422
1988,5,1,0.2214,0.0421
1988,5,2,0.2268,0.042
1988,5,3,0.2268,0.0417
1988,5,4,0.2286,0.0415
1988,5,5,0.2286,0.0411
1988,5,6,0.2286,0.0409
1988,5,7,0.2286,0.0411
1988,5,8,0.2304,0.0646
1988,5,9,0.2304,0.0929
1988,5,10,0.2358,0.101
1988,5,11,0.2376,0.102
1988,5,12,0.2466,0.101
1988,5,13,0.2484,0.106
1988,5,14,0.2574,0.128
1988,5,15,0.2592,0.173
1988,5,16,0.2682,0.263
1988,5,17,0.27,0.409
1988,5,18,0.2808,0.601
1988,5,19,0.297,0.796
